pdb_filename	pae_filename	pos_covered	uniprot_id
AF-Q9BXC0-F1-model_v4.pdb.gz	AF-Q9BXC0-F1-predicted_aligned_error_v4.json	[1, 346]	Q9BXC0
AF-O43583-F1-model_v4.pdb.gz	AF-O43583-F1-predicted_aligned_error_v4.json	[1, 198]	O43583
AF-Q6P9F0-F1-model_v4.pdb.gz	AF-Q6P9F0-F1-predicted_aligned_error_v4.json	[1, 684]	Q6P9F0
AF-O75146-F1-model_v4.pdb.gz	AF-O75146-F1-predicted_aligned_error_v4.json	[1, 1068]	O75146
AF-Q9H9H4-F1-model_v4.pdb.gz	AF-Q9H9H4-F1-predicted_aligned_error_v4.json	[1, 285]	Q9H9H4
AF-Q9NP78-F1-model_v4.pdb.gz	AF-Q9NP78-F1-predicted_aligned_error_v4.json	[1, 766]	Q9NP78
AF-Q6N063-F1-model_v4.pdb.gz	AF-Q6N063-F1-predicted_aligned_error_v4.json	[1, 350]	Q6N063
AF-Q9BZ72-F1-model_v4.pdb.gz	AF-Q9BZ72-F1-predicted_aligned_error_v4.json	[1, 1349]	Q9BZ72
AF-Q99550-F1-model_v4.pdb.gz	AF-Q99550-F1-predicted_aligned_error_v4.json	[1, 1183]	Q99550
AF-Q9H3J6-F1-model_v4.pdb.gz	AF-Q9H3J6-F1-predicted_aligned_error_v4.json	[1, 166]	Q9H3J6
AF-O14519-F1-model_v4.pdb.gz	AF-O14519-F1-predicted_aligned_error_v4.json	[1, 115]	O14519
AF-A3KN83-F1-model_v4.pdb.gz	AF-A3KN83-F1-predicted_aligned_error_v4.json	[1, 1393]	A3KN83
AF-Q9H8J5-F1-model_v4.pdb.gz	AF-Q9H8J5-F1-predicted_aligned_error_v4.json	[1, 431]	Q9H8J5
AF-Q969X0-F1-model_v4.pdb.gz	AF-Q969X0-F1-predicted_aligned_error_v4.json	[1, 211]	Q969X0
AF-Q16560-F1-model_v4.pdb.gz	AF-Q16560-F1-predicted_aligned_error_v4.json	[1, 246]	Q16560
AF-Q5EBL4-F1-model_v4.pdb.gz	AF-Q5EBL4-F1-predicted_aligned_error_v4.json	[1, 403]	Q5EBL4
AF-Q969J3-F1-model_v4.pdb.gz	AF-Q969J3-F1-predicted_aligned_error_v4.json	[1, 196]	Q969J3
AF-Q15363-F1-model_v4.pdb.gz	AF-Q15363-F1-predicted_aligned_error_v4.json	[1, 201]	Q15363
AF-Q8NHQ9-F1-model_v4.pdb.gz	AF-Q8NHQ9-F1-predicted_aligned_error_v4.json	[1, 600]	Q8NHQ9
AF-Q14232-F1-model_v4.pdb.gz	AF-Q14232-F1-predicted_aligned_error_v4.json	[1, 305]	Q14232
AF-Q13889-F1-model_v4.pdb.gz	AF-Q13889-F1-predicted_aligned_error_v4.json	[1, 308]	Q13889
AF-Q96GX1-F1-model_v4.pdb.gz	AF-Q96GX1-F1-predicted_aligned_error_v4.json	[1, 697]	Q96GX1
AF-Q9Y487-F1-model_v4.pdb.gz	AF-Q9Y487-F1-predicted_aligned_error_v4.json	[1, 856]	Q9Y487
AF-Q8IVF4-F1-model_v4.pdb.gz		[1, 1400]	Q8IVF4
AF-Q8IVF4-F2-model_v4.pdb.gz		[201, 1600]	Q8IVF4
AF-Q8IVF4-F3-model_v4.pdb.gz		[401, 1800]	Q8IVF4
AF-Q8IVF4-F4-model_v4.pdb.gz		[601, 2000]	Q8IVF4
AF-Q8IVF4-F5-model_v4.pdb.gz		[801, 2200]	Q8IVF4
AF-Q8IVF4-F6-model_v4.pdb.gz		[1001, 2400]	Q8IVF4
AF-Q8IVF4-F7-model_v4.pdb.gz		[1201, 2600]	Q8IVF4
AF-Q8IVF4-F8-model_v4.pdb.gz		[1401, 2800]	Q8IVF4
AF-Q8IVF4-F9-model_v4.pdb.gz		[1601, 3000]	Q8IVF4
AF-Q8IVF4-F10-model_v4.pdb.gz		[1801, 3200]	Q8IVF4
AF-Q8IVF4-F11-model_v4.pdb.gz		[2001, 3400]	Q8IVF4
AF-Q8IVF4-F12-model_v4.pdb.gz		[2201, 3600]	Q8IVF4
AF-Q8IVF4-F13-model_v4.pdb.gz		[2401, 3800]	Q8IVF4
AF-Q8IVF4-F14-model_v4.pdb.gz		[2601, 4000]	Q8IVF4
AF-Q8IVF4-F15-model_v4.pdb.gz		[2801, 4200]	Q8IVF4
AF-Q8IVF4-F16-model_v4.pdb.gz		[3001, 4400]	Q8IVF4
AF-Q8IVF4-F17-model_v4.pdb.gz		[3201, 4471]	Q8IVF4
AF-Q53HC0-F1-model_v4.pdb.gz	AF-Q53HC0-F1-predicted_aligned_error_v4.json	[1, 331]	Q53HC0
AF-Q8N3J9-F1-model_v4.pdb.gz	AF-Q8N3J9-F1-predicted_aligned_error_v4.json	[1, 261]	Q8N3J9
AF-Q6ZTI6-F1-model_v4.pdb.gz	AF-Q6ZTI6-F1-predicted_aligned_error_v4.json	[1, 216]	Q6ZTI6
AF-Q9Y618-F1-model_v4.pdb.gz	AF-Q9Y618-F1-predicted_aligned_error_v4.json	[1, 2514]	Q9Y618
AF-Q9BY84-F1-model_v4.pdb.gz	AF-Q9BY84-F1-predicted_aligned_error_v4.json	[1, 665]	Q9BY84
AF-Q8WTV0-F1-model_v4.pdb.gz	AF-Q8WTV0-F1-predicted_aligned_error_v4.json	[1, 552]	Q8WTV0
AF-P0CG48-F1-model_v4.pdb.gz	AF-P0CG48-F1-predicted_aligned_error_v4.json	[1, 685]	P0CG48
AF-Q8IY37-F1-model_v4.pdb.gz	AF-Q8IY37-F1-predicted_aligned_error_v4.json	[1, 1157]	Q8IY37
AF-Q8WY22-F1-model_v4.pdb.gz	AF-Q8WY22-F1-predicted_aligned_error_v4.json	[1, 251]	Q8WY22
AF-Q86V21-F1-model_v4.pdb.gz	AF-Q86V21-F1-predicted_aligned_error_v4.json	[1, 672]	Q86V21
AF-Q14DG7-F1-model_v4.pdb.gz	AF-Q14DG7-F1-predicted_aligned_error_v4.json	[1, 1078]	Q14DG7
AF-Q9UPP2-F1-model_v4.pdb.gz	AF-Q9UPP2-F1-predicted_aligned_error_v4.json	[1, 1182]	Q9UPP2
AF-O60519-F1-model_v4.pdb.gz	AF-O60519-F1-predicted_aligned_error_v4.json	[1, 120]	O60519
AF-Q15760-F1-model_v4.pdb.gz	AF-Q15760-F1-predicted_aligned_error_v4.json	[1, 415]	Q15760
AF-P46527-F1-model_v4.pdb.gz	AF-P46527-F1-predicted_aligned_error_v4.json	[1, 198]	P46527
AF-Q96LR9-F1-model_v4.pdb.gz	AF-Q96LR9-F1-predicted_aligned_error_v4.json	[1, 279]	Q96LR9
AF-Q9H0S4-F1-model_v4.pdb.gz	AF-Q9H0S4-F1-predicted_aligned_error_v4.json	[1, 455]	Q9H0S4
AF-Q8N3T6-F1-model_v4.pdb.gz	AF-Q8N3T6-F1-predicted_aligned_error_v4.json	[1, 1108]	Q8N3T6
AF-Q8N697-F1-model_v4.pdb.gz	AF-Q8N697-F1-predicted_aligned_error_v4.json	[1, 577]	Q8N697
AF-Q96MS3-F1-model_v4.pdb.gz	AF-Q96MS3-F1-predicted_aligned_error_v4.json	[1, 346]	Q96MS3
AF-Q14C87-F1-model_v4.pdb.gz	AF-Q14C87-F1-predicted_aligned_error_v4.json	[1, 1099]	Q14C87
AF-Q8NFJ5-F1-model_v4.pdb.gz	AF-Q8NFJ5-F1-predicted_aligned_error_v4.json	[1, 357]	Q8NFJ5
AF-Q9NZD1-F1-model_v4.pdb.gz	AF-Q9NZD1-F1-predicted_aligned_error_v4.json	[1, 345]	Q9NZD1
AF-Q9NRV9-F1-model_v4.pdb.gz	AF-Q9NRV9-F1-predicted_aligned_error_v4.json	[1, 189]	Q9NRV9
AF-Q9ULW2-F1-model_v4.pdb.gz	AF-Q9ULW2-F1-predicted_aligned_error_v4.json	[1, 581]	Q9ULW2
AF-Q96J94-F1-model_v4.pdb.gz	AF-Q96J94-F1-predicted_aligned_error_v4.json	[1, 861]	Q96J94
AF-O15034-F1-model_v4.pdb.gz	AF-O15034-F1-predicted_aligned_error_v4.json	[1, 1052]	O15034
AF-A2RU67-F1-model_v4.pdb.gz	AF-A2RU67-F1-predicted_aligned_error_v4.json	[1, 622]	A2RU67
AF-P32856-F1-model_v4.pdb.gz	AF-P32856-F1-predicted_aligned_error_v4.json	[1, 288]	P32856
AF-P62826-F1-model_v4.pdb.gz	AF-P62826-F1-predicted_aligned_error_v4.json	[1, 216]	P62826
AF-Q6QNK2-F1-model_v4.pdb.gz	AF-Q6QNK2-F1-predicted_aligned_error_v4.json	[1, 874]	Q6QNK2
AF-Q12872-F1-model_v4.pdb.gz	AF-Q12872-F1-predicted_aligned_error_v4.json	[1, 951]	Q12872
AF-Q9ULZ9-F1-model_v4.pdb.gz	AF-Q9ULZ9-F1-predicted_aligned_error_v4.json	[1, 603]	Q9ULZ9
AF-O75385-F1-model_v4.pdb.gz	AF-O75385-F1-predicted_aligned_error_v4.json	[1, 1050]	O75385
AF-Q9Y606-F1-model_v4.pdb.gz	AF-Q9Y606-F1-predicted_aligned_error_v4.json	[1, 427]	Q9Y606
AF-P54849-F1-model_v4.pdb.gz	AF-P54849-F1-predicted_aligned_error_v4.json	[1, 157]	P54849
AF-Q8N8A6-F1-model_v4.pdb.gz	AF-Q8N8A6-F1-predicted_aligned_error_v4.json	[1, 666]	Q8N8A6
AF-Q9BVI4-F1-model_v4.pdb.gz	AF-Q9BVI4-F1-predicted_aligned_error_v4.json	[1, 516]	Q9BVI4
AF-Q9HCM7-F1-model_v4.pdb.gz	AF-Q9HCM7-F1-predicted_aligned_error_v4.json	[1, 1045]	Q9HCM7
AF-A6NCL2-F1-model_v4.pdb.gz	AF-A6NCL2-F1-predicted_aligned_error_v4.json	[1, 159]	A6NCL2
AF-Q9UBL9-F1-model_v4.pdb.gz	AF-Q9UBL9-F1-predicted_aligned_error_v4.json	[1, 471]	Q9UBL9
AF-Q07864-F1-model_v4.pdb.gz	AF-Q07864-F1-predicted_aligned_error_v4.json	[1, 2286]	Q07864
AF-Q9NR77-F1-model_v4.pdb.gz	AF-Q9NR77-F1-predicted_aligned_error_v4.json	[1, 195]	Q9NR77
AF-Q96HS1-F1-model_v4.pdb.gz	AF-Q96HS1-F1-predicted_aligned_error_v4.json	[1, 289]	Q96HS1
AF-Q86XL3-F1-model_v4.pdb.gz	AF-Q86XL3-F1-predicted_aligned_error_v4.json	[1, 938]	Q86XL3
AF-Q08378-F1-model_v4.pdb.gz	AF-Q08378-F1-predicted_aligned_error_v4.json	[1, 1498]	Q08378
AF-Q96EP1-F1-model_v4.pdb.gz	AF-Q96EP1-F1-predicted_aligned_error_v4.json	[1, 664]	Q96EP1
AF-Q86T29-F1-model_v4.pdb.gz	AF-Q86T29-F1-predicted_aligned_error_v4.json	[1, 641]	Q86T29
AF-P17031-F1-model_v4.pdb.gz	AF-P17031-F1-predicted_aligned_error_v4.json	[1, 533]	P17031
AF-P51523-F1-model_v4.pdb.gz	AF-P51523-F1-predicted_aligned_error_v4.json	[1, 738]	P51523
AF-P52738-F1-model_v4.pdb.gz	AF-P52738-F1-predicted_aligned_error_v4.json	[1, 457]	P52738
AF-A8MT65-F1-model_v4.pdb.gz	AF-A8MT65-F1-predicted_aligned_error_v4.json	[1, 544]	A8MT65
AF-P21506-F1-model_v4.pdb.gz	AF-P21506-F1-predicted_aligned_error_v4.json	[1, 573]	P21506
AF-Q14587-F1-model_v4.pdb.gz	AF-Q14587-F1-predicted_aligned_error_v4.json	[1, 947]	Q14587
AF-E9PGG2-F1-model_v4.pdb.gz	AF-E9PGG2-F1-predicted_aligned_error_v4.json	[1, 379]	E9PGG2
AF-Q13224-F1-model_v4.pdb.gz	AF-Q13224-F1-predicted_aligned_error_v4.json	[1, 1484]	Q13224
AF-Q6VMQ6-F1-model_v4.pdb.gz	AF-Q6VMQ6-F1-predicted_aligned_error_v4.json	[1, 1270]	Q6VMQ6
AF-Q6P4A8-F1-model_v4.pdb.gz	AF-Q6P4A8-F1-predicted_aligned_error_v4.json	[1, 553]	Q6P4A8
AF-P25092-F1-model_v4.pdb.gz	AF-P25092-F1-predicted_aligned_error_v4.json	[1, 1073]	P25092
AF-Q9BTM1-F1-model_v4.pdb.gz	AF-Q9BTM1-F1-predicted_aligned_error_v4.json	[1, 129]	Q9BTM1
AF-Q9Y2W2-F1-model_v4.pdb.gz	AF-Q9Y2W2-F1-predicted_aligned_error_v4.json	[1, 641]	Q9Y2W2
AF-A2RU48-F1-model_v4.pdb.gz	AF-A2RU48-F1-predicted_aligned_error_v4.json	[1, 225]	A2RU48
AF-Q5U649-F1-model_v4.pdb.gz	AF-Q5U649-F1-predicted_aligned_error_v4.json	[1, 245]	Q5U649
AF-P08493-F1-model_v4.pdb.gz	AF-P08493-F1-predicted_aligned_error_v4.json	[1, 103]	P08493
AF-Q96DN0-F1-model_v4.pdb.gz	AF-Q96DN0-F1-predicted_aligned_error_v4.json	[1, 273]	Q96DN0
AF-P52566-F1-model_v4.pdb.gz	AF-P52566-F1-predicted_aligned_error_v4.json	[1, 201]	P52566
AF-Q13956-F1-model_v4.pdb.gz	AF-Q13956-F1-predicted_aligned_error_v4.json	[1, 83]	Q13956
AF-Q96A58-F1-model_v4.pdb.gz	AF-Q96A58-F1-predicted_aligned_error_v4.json	[1, 199]	Q96A58
AF-Q16827-F1-model_v4.pdb.gz	AF-Q16827-F1-predicted_aligned_error_v4.json	[1, 1216]	Q16827
AF-Q12929-F1-model_v4.pdb.gz	AF-Q12929-F1-predicted_aligned_error_v4.json	[1, 822]	Q12929
AF-Q8N1E6-F1-model_v4.pdb.gz	AF-Q8N1E6-F1-predicted_aligned_error_v4.json	[1, 418]	Q8N1E6
AF-Q9Y3F4-F1-model_v4.pdb.gz	AF-Q9Y3F4-F1-predicted_aligned_error_v4.json	[1, 350]	Q9Y3F4
AF-Q9Y315-F1-model_v4.pdb.gz	AF-Q9Y315-F1-predicted_aligned_error_v4.json	[1, 318]	Q9Y315
AF-A6NIM6-F1-model_v4.pdb.gz	AF-A6NIM6-F1-predicted_aligned_error_v4.json	[1, 579]	A6NIM6
AF-Q9H1J7-F1-model_v4.pdb.gz	AF-Q9H1J7-F1-predicted_aligned_error_v4.json	[1, 359]	Q9H1J7
AF-P10620-F1-model_v4.pdb.gz	AF-P10620-F1-predicted_aligned_error_v4.json	[1, 155]	P10620
AF-Q8TAP4-F1-model_v4.pdb.gz	AF-Q8TAP4-F1-predicted_aligned_error_v4.json	[1, 145]	Q8TAP4
AF-Q86V24-F1-model_v4.pdb.gz	AF-Q86V24-F1-predicted_aligned_error_v4.json	[1, 386]	Q86V24
AF-Q7Z3S7-F1-model_v4.pdb.gz	AF-Q7Z3S7-F1-predicted_aligned_error_v4.json	[1, 1137]	Q7Z3S7
AF-Q9H628-F1-model_v4.pdb.gz	AF-Q9H628-F1-predicted_aligned_error_v4.json	[1, 205]	Q9H628
AF-Q8N967-F1-model_v4.pdb.gz	AF-Q8N967-F1-predicted_aligned_error_v4.json	[1, 370]	Q8N967
AF-Q86YW0-F1-model_v4.pdb.gz	AF-Q86YW0-F1-predicted_aligned_error_v4.json	[1, 608]	Q86YW0
AF-Q96KX2-F1-model_v4.pdb.gz	AF-Q96KX2-F1-predicted_aligned_error_v4.json	[1, 299]	Q96KX2
AF-P48065-F1-model_v4.pdb.gz	AF-P48065-F1-predicted_aligned_error_v4.json	[1, 614]	P48065
AF-Q9HAU0-F1-model_v4.pdb.gz	AF-Q9HAU0-F1-predicted_aligned_error_v4.json	[1, 1116]	Q9HAU0
AF-Q6ZN18-F1-model_v4.pdb.gz	AF-Q6ZN18-F1-predicted_aligned_error_v4.json	[1, 517]	Q6ZN18
AF-Q8IZD4-F1-model_v4.pdb.gz	AF-Q8IZD4-F1-predicted_aligned_error_v4.json	[1, 617]	Q8IZD4
AF-Q14432-F1-model_v4.pdb.gz	AF-Q14432-F1-predicted_aligned_error_v4.json	[1, 1141]	Q14432
AF-Q9NYB5-F1-model_v4.pdb.gz	AF-Q9NYB5-F1-predicted_aligned_error_v4.json	[1, 712]	Q9NYB5
AF-Q9NPD5-F1-model_v4.pdb.gz	AF-Q9NPD5-F1-predicted_aligned_error_v4.json	[1, 702]	Q9NPD5
AF-Q9Y6L6-F1-model_v4.pdb.gz	AF-Q9Y6L6-F1-predicted_aligned_error_v4.json	[1, 691]	Q9Y6L6
AF-P46721-F1-model_v4.pdb.gz	AF-P46721-F1-predicted_aligned_error_v4.json	[1, 670]	P46721
AF-P10997-F1-model_v4.pdb.gz	AF-P10997-F1-predicted_aligned_error_v4.json	[1, 89]	P10997
AF-Q8WU10-F1-model_v4.pdb.gz	AF-Q8WU10-F1-predicted_aligned_error_v4.json	[1, 500]	Q8WU10
AF-P46063-F1-model_v4.pdb.gz	AF-P46063-F1-predicted_aligned_error_v4.json	[1, 649]	P46063
AF-Q9Y3E0-F1-model_v4.pdb.gz	AF-Q9Y3E0-F1-predicted_aligned_error_v4.json	[1, 138]	Q9Y3E0
AF-Q9BT56-F1-model_v4.pdb.gz	AF-Q9BT56-F1-predicted_aligned_error_v4.json	[1, 116]	Q9BT56
AF-P54840-F1-model_v4.pdb.gz	AF-P54840-F1-predicted_aligned_error_v4.json	[1, 703]	P54840
AF-P07195-F1-model_v4.pdb.gz	AF-P07195-F1-predicted_aligned_error_v4.json	[1, 334]	P07195
AF-Q15842-F1-model_v4.pdb.gz	AF-Q15842-F1-predicted_aligned_error_v4.json	[1, 424]	Q15842
AF-O60706-F1-model_v4.pdb.gz	AF-O60706-F1-predicted_aligned_error_v4.json	[1, 1549]	O60706
AF-Q8NFW8-F1-model_v4.pdb.gz	AF-Q8NFW8-F1-predicted_aligned_error_v4.json	[1, 434]	Q8NFW8
AF-Q9NSD5-F1-model_v4.pdb.gz	AF-Q9NSD5-F1-predicted_aligned_error_v4.json	[1, 602]	Q9NSD5
AF-Q92185-F1-model_v4.pdb.gz	AF-Q92185-F1-predicted_aligned_error_v4.json	[1, 356]	Q92185
AF-Q86YS7-F1-model_v4.pdb.gz	AF-Q86YS7-F1-predicted_aligned_error_v4.json	[1, 1000]	Q86YS7
AF-Q9HBU6-F1-model_v4.pdb.gz	AF-Q9HBU6-F1-predicted_aligned_error_v4.json	[1, 452]	Q9HBU6
AF-P35711-F1-model_v4.pdb.gz	AF-P35711-F1-predicted_aligned_error_v4.json	[1, 763]	P35711
AF-P54687-F1-model_v4.pdb.gz	AF-P54687-F1-predicted_aligned_error_v4.json	[1, 386]	P54687
AF-Q6TDU7-F1-model_v4.pdb.gz	AF-Q6TDU7-F1-predicted_aligned_error_v4.json	[1, 716]	Q6TDU7
AF-Q6IPR1-F1-model_v4.pdb.gz	AF-Q6IPR1-F1-predicted_aligned_error_v4.json	[1, 90]	Q6IPR1
AF-P01116-F1-model_v4.pdb.gz	AF-P01116-F1-predicted_aligned_error_v4.json	[1, 189]	P01116
AF-Q8N9Z9-F1-model_v4.pdb.gz	AF-Q8N9Z9-F1-predicted_aligned_error_v4.json	[1, 388]	Q8N9Z9
AF-Q8NHQ8-F1-model_v4.pdb.gz	AF-Q8NHQ8-F1-predicted_aligned_error_v4.json	[1, 419]	Q8NHQ8
AF-Q9C0J9-F1-model_v4.pdb.gz	AF-Q9C0J9-F1-predicted_aligned_error_v4.json	[1, 482]	Q9C0J9
AF-Q14714-F1-model_v4.pdb.gz	AF-Q14714-F1-predicted_aligned_error_v4.json	[1, 243]	Q14714
AF-Q14571-F1-model_v4.pdb.gz		[1, 1400]	Q14571
AF-Q14571-F2-model_v4.pdb.gz		[201, 1600]	Q14571
AF-Q14571-F3-model_v4.pdb.gz		[401, 1800]	Q14571
AF-Q14571-F4-model_v4.pdb.gz		[601, 2000]	Q14571
AF-Q14571-F5-model_v4.pdb.gz		[801, 2200]	Q14571
AF-Q14571-F6-model_v4.pdb.gz		[1001, 2400]	Q14571
AF-Q14571-F7-model_v4.pdb.gz		[1201, 2600]	Q14571
AF-Q14571-F8-model_v4.pdb.gz		[1401, 2701]	Q14571
AF-Q9NVM9-F1-model_v4.pdb.gz	AF-Q9NVM9-F1-predicted_aligned_error_v4.json	[1, 706]	Q9NVM9
AF-Q9NVK5-F1-model_v4.pdb.gz	AF-Q9NVK5-F1-predicted_aligned_error_v4.json	[1, 253]	Q9NVK5
AF-Q9NS93-F1-model_v4.pdb.gz	AF-Q9NS93-F1-predicted_aligned_error_v4.json	[1, 570]	Q9NS93
AF-Q13503-F1-model_v4.pdb.gz	AF-Q13503-F1-predicted_aligned_error_v4.json	[1, 144]	Q13503
AF-A8MTZ7-F1-model_v4.pdb.gz	AF-A8MTZ7-F1-predicted_aligned_error_v4.json	[1, 269]	A8MTZ7
AF-Q9Y2H1-F1-model_v4.pdb.gz	AF-Q9Y2H1-F1-predicted_aligned_error_v4.json	[1, 464]	Q9Y2H1
AF-Q8WYA1-F1-model_v4.pdb.gz	AF-Q8WYA1-F1-predicted_aligned_error_v4.json	[1, 636]	Q8WYA1
AF-A6NFE2-F1-model_v4.pdb.gz	AF-A6NFE2-F1-predicted_aligned_error_v4.json	[1, 343]	A6NFE2
AF-Q86W92-F1-model_v4.pdb.gz	AF-Q86W92-F1-predicted_aligned_error_v4.json	[1, 1011]	Q86W92
AF-Q6BDI9-F1-model_v4.pdb.gz	AF-Q6BDI9-F1-predicted_aligned_error_v4.json	[1, 236]	Q6BDI9
AF-P82673-F1-model_v4.pdb.gz	AF-P82673-F1-predicted_aligned_error_v4.json	[1, 323]	P82673
AF-A6NHS7-F1-model_v4.pdb.gz	AF-A6NHS7-F1-predicted_aligned_error_v4.json	[1, 340]	A6NHS7
AF-Q9P2K6-F1-model_v4.pdb.gz	AF-Q9P2K6-F1-predicted_aligned_error_v4.json	[1, 505]	Q9P2K6
AF-Q02790-F1-model_v4.pdb.gz	AF-Q02790-F1-predicted_aligned_error_v4.json	[1, 459]	Q02790
AF-P12272-F1-model_v4.pdb.gz	AF-P12272-F1-predicted_aligned_error_v4.json	[1, 177]	P12272
AF-Q969R8-F1-model_v4.pdb.gz	AF-Q969R8-F1-predicted_aligned_error_v4.json	[1, 447]	Q969R8
AF-Q7Z6B0-F1-model_v4.pdb.gz	AF-Q7Z6B0-F1-predicted_aligned_error_v4.json	[1, 441]	Q7Z6B0
AF-Q9BQI9-F1-model_v4.pdb.gz	AF-Q9BQI9-F1-predicted_aligned_error_v4.json	[1, 281]	Q9BQI9
AF-A6NCN8-F1-model_v4.pdb.gz	AF-A6NCN8-F1-predicted_aligned_error_v4.json	[1, 305]	A6NCN8
AF-P29375-F1-model_v4.pdb.gz	AF-P29375-F1-predicted_aligned_error_v4.json	[1, 1690]	P29375
AF-Q08050-F1-model_v4.pdb.gz	AF-Q08050-F1-predicted_aligned_error_v4.json	[1, 763]	Q08050
AF-Q9BSD3-F1-model_v4.pdb.gz	AF-Q9BSD3-F1-predicted_aligned_error_v4.json	[1, 238]	Q9BSD3
AF-O75386-F1-model_v4.pdb.gz	AF-O75386-F1-predicted_aligned_error_v4.json	[1, 442]	O75386
AF-Q96K12-F1-model_v4.pdb.gz	AF-Q96K12-F1-predicted_aligned_error_v4.json	[1, 515]	Q96K12
AF-Q96RQ1-F1-model_v4.pdb.gz	AF-Q96RQ1-F1-predicted_aligned_error_v4.json	[1, 377]	Q96RQ1
AF-Q8IUR5-F1-model_v4.pdb.gz	AF-Q8IUR5-F1-predicted_aligned_error_v4.json	[1, 882]	Q8IUR5
AF-Q15561-F1-model_v4.pdb.gz	AF-Q15561-F1-predicted_aligned_error_v4.json	[1, 434]	Q15561
AF-O15397-F1-model_v4.pdb.gz	AF-O15397-F1-predicted_aligned_error_v4.json	[1, 1037]	O15397
AF-Q6IMN6-F1-model_v4.pdb.gz	AF-Q6IMN6-F1-predicted_aligned_error_v4.json	[1, 1127]	Q6IMN6
AF-A1L157-F1-model_v4.pdb.gz	AF-A1L157-F1-predicted_aligned_error_v4.json	[1, 253]	A1L157
AF-Q96FC9-F1-model_v4.pdb.gz	AF-Q96FC9-F1-predicted_aligned_error_v4.json	[1, 970]	Q96FC9
AF-Q9NP50-F1-model_v4.pdb.gz	AF-Q9NP50-F1-predicted_aligned_error_v4.json	[1, 221]	Q9NP50
AF-Q6ZUT9-F1-model_v4.pdb.gz	AF-Q6ZUT9-F1-predicted_aligned_error_v4.json	[1, 1274]	Q6ZUT9
AF-Q8IXQ9-F1-model_v4.pdb.gz	AF-Q8IXQ9-F1-predicted_aligned_error_v4.json	[1, 262]	Q8IXQ9
AF-Q8IY45-F1-model_v4.pdb.gz	AF-Q8IY45-F1-predicted_aligned_error_v4.json	[1, 258]	Q8IY45
AF-Q6NXT2-F1-model_v4.pdb.gz	AF-Q6NXT2-F1-predicted_aligned_error_v4.json	[1, 135]	Q6NXT2
AF-Q9HCM1-F1-model_v4.pdb.gz	AF-Q9HCM1-F1-predicted_aligned_error_v4.json	[1, 1747]	Q9HCM1
AF-O75954-F1-model_v4.pdb.gz	AF-O75954-F1-predicted_aligned_error_v4.json	[1, 239]	O75954
AF-Q96G01-F1-model_v4.pdb.gz	AF-Q96G01-F1-predicted_aligned_error_v4.json	[1, 975]	Q96G01
AF-Q96M96-F1-model_v4.pdb.gz	AF-Q96M96-F1-predicted_aligned_error_v4.json	[1, 766]	Q96M96
AF-O00429-F1-model_v4.pdb.gz	AF-O00429-F1-predicted_aligned_error_v4.json	[1, 736]	O00429
AF-Q9Y2Z4-F1-model_v4.pdb.gz	AF-Q9Y2Z4-F1-predicted_aligned_error_v4.json	[1, 477]	Q9Y2Z4
AF-Q99959-F1-model_v4.pdb.gz	AF-Q99959-F1-predicted_aligned_error_v4.json	[1, 881]	Q99959
AF-Q6XYQ8-F1-model_v4.pdb.gz	AF-Q6XYQ8-F1-predicted_aligned_error_v4.json	[1, 523]	Q6XYQ8
AF-Q5BKT4-F1-model_v4.pdb.gz	AF-Q5BKT4-F1-predicted_aligned_error_v4.json	[1, 473]	Q5BKT4
AF-Q9NR22-F1-model_v4.pdb.gz	AF-Q9NR22-F1-predicted_aligned_error_v4.json	[1, 394]	Q9NR22
AF-Q9BSW2-F1-model_v4.pdb.gz	AF-Q9BSW2-F1-predicted_aligned_error_v4.json	[1, 731]	Q9BSW2
AF-Q9NR21-F1-model_v4.pdb.gz	AF-Q9NR21-F1-predicted_aligned_error_v4.json	[1, 338]	Q9NR21
AF-Q5I7T1-F1-model_v4.pdb.gz	AF-Q5I7T1-F1-predicted_aligned_error_v4.json	[1, 473]	Q5I7T1
AF-Q86YQ8-F1-model_v4.pdb.gz	AF-Q86YQ8-F1-predicted_aligned_error_v4.json	[1, 564]	Q86YQ8
AF-Q7Z4S6-F1-model_v4.pdb.gz	AF-Q7Z4S6-F1-predicted_aligned_error_v4.json	[1, 1674]	Q7Z4S6
AF-Q9UBJ2-F1-model_v4.pdb.gz	AF-Q9UBJ2-F1-predicted_aligned_error_v4.json	[1, 740]	Q9UBJ2
AF-Q86WS4-F1-model_v4.pdb.gz	AF-Q86WS4-F1-predicted_aligned_error_v4.json	[1, 652]	Q86WS4
AF-Q96QE2-F1-model_v4.pdb.gz	AF-Q96QE2-F1-predicted_aligned_error_v4.json	[1, 648]	Q96QE2
AF-Q5S007-F1-model_v4.pdb.gz	AF-Q5S007-F1-predicted_aligned_error_v4.json	[1, 2527]	Q5S007
AF-Q12860-F1-model_v4.pdb.gz	AF-Q12860-F1-predicted_aligned_error_v4.json	[1, 1018]	Q12860
AF-Q9BR77-F1-model_v4.pdb.gz	AF-Q9BR77-F1-predicted_aligned_error_v4.json	[1, 488]	Q9BR77
AF-Q6ZMN7-F1-model_v4.pdb.gz	AF-Q6ZMN7-F1-predicted_aligned_error_v4.json	[1, 1036]	Q6ZMN7
